CustomerKey|SalesTerritoryKey|First Name|Middle Name|Last Name|Birth Date|Marital Status|Gender|Email Address|Yearly Income|Total Children|Children at Home|Education|Occupation|Home Owner|Cars Owned|Street Address|City|State/Province|Postal Code|CountryRegionCode|Initial Purchase Date|Commute Distance
11867|4|Nathaniel|C|James|1971-04-21|M|M|nathaniel0@adventure-works.com|40000.00|4|2|High School|Skilled Manual|1|2|4268 Weaver Court|National City|CA|91950|US|2013-06-04|2-5 Miles
11868|6|Jessica|M|Peterson|1973-01-31|S|F|jessica17@adventure-works.com|70000.00|0|0|Partial College|Skilled Manual|1|1|1613 Santa Maria|Vancouver|BC|V7L 4J4|CA|2013-02-02|2-5 Miles
11869|6|Kaitlyn|A|Adams|1984-05-01|S|F|kaitlyn13@adventure-works.com|70000.00|0|0|Partial College|Skilled Manual|0|1|3815 Berry Dr.|Westminster|BC|V3L 1H4|CA|2013-03-20|0-1 Miles
11870|1|Jillian|NULL|Garcia|1978-07-10|S|F|jillian15@adventure-works.com|70000.00|0|0|Partial College|Skilled Manual|0|1|6375 Freda Drive|Burien|WA|98168|US|2013-07-20|0-1 Miles
11871|1|Dalton|L|Bennett|1978-08-12|S|M|dalton46@adventure-works.com|70000.00|0|0|Partial College|Skilled Manual|0|1|4188 Green Valley Road|Lynnwood|WA|98036|US|2013-02-23|2-5 Miles
11872|4|Faith|L|Patterson|1978-07-17|S|F|faith9@adventure-works.com|60000.00|0|0|Graduate Degree|Professional|0|1|1141 Rolling Hill Way|Glendale|CA|91203|US|2011-10-21|0-1 Miles
11873|4|Ryan|NULL|Zhang|1972-10-09|M|M|ryan27@adventure-works.com|60000.00|0|0|Graduate Degree|Professional|0|1|4176 Cotton Ct|Spring Valley|CA|91977|US|2011-10-07|0-1 Miles
11874|4|Adrian|NULL|Bell|1978-03-06|S|M|adrian15@adventure-works.com|60000.00|0|0|Bachelors|Professional|0|1|302 Briarcliff Ct.|Woodland Hills|CA|91364|US|2013-07-19|2-5 Miles
11875|6|Jonathan|NULL|Brown|1966-01-31|M|M|jonathan54@adventure-works.com|60000.00|1|0|Partial College|Skilled Manual|0|1|5373 Montgomery Ave.|Langford|BC|V9|CA|2013-04-20|0-1 Miles
11876|4|Madison|L|White|1966-05-13|M|F|madison13@adventure-works.com|60000.00|1|0|Partial College|Skilled Manual|1|1|27 Athens Circle|Oakland|CA|94611|US|2013-06-19|2-5 Miles
11877|4|Alexis|NULL|Diaz|1966-04-06|M|F|alexis45@adventure-works.com|60000.00|1|0|Partial College|Skilled Manual|1|1|8541 Summerfield Drive|Newport Beach|CA|92625|US|2013-10-05|2-5 Miles
11878|1|Christine|NULL|Nara|1971-02-04|M|F|christine12@adventure-works.com|60000.00|1|0|Partial College|Skilled Manual|1|1|5784 Yeoman Dr.|Ballard|WA|98107|US|2013-11-30|2-5 Miles
11879|1|Edgar|NULL|Sai|1971-09-30|M|M|edgar6@adventure-works.com|60000.00|1|0|Partial College|Skilled Manual|1|1|9037 Saddlehill Lane|Beaverton|OR|97005|US|2013-02-27|2-5 Miles
11880|1|Melissa|NULL|Sanchez|1965-02-16|M|F|melissa40@adventure-works.com|60000.00|1|0|Partial College|Skilled Manual|1|1|2524 Fish Dr|Salem|OR|97301|US|2013-04-10|0-1 Miles
11881|4|Richard|T|Mitchell|1965-01-20|M|M|richard30@adventure-works.com|60000.00|4|3|Bachelors|Professional|1|0|8998 Adobe Drive|Grossmont|CA|91941|US|2013-12-02|2-5 Miles
11882|1|Patrick|L|Stewart|1975-09-05|M|M|patrick27@adventure-works.com|60000.00|4|3|Bachelors|Professional|1|0|2880 Ponderosa Dr.|Seattle|WA|98104|US|2013-02-17|0-1 Miles
11883|1|Hannah|C|Anderson|1965-02-10|M|F|hannah9@adventure-works.com|70000.00|5|5|Graduate Degree|Professional|1|3|5622 Geary|Burien|WA|98168|US|2013-02-21|10+ Miles
11884|1|Latoya|S|Shen|1970-04-22|M|F|latoya2@adventure-works.com|80000.00|5|0|Graduate Degree|Professional|1|0|2328 Sand View Way|Ballard|WA|98107|US|2013-02-17|0-1 Miles
11885|4|Kurt|NULL|Sharma|1970-09-21|M|M|kurt9@adventure-works.com|80000.00|2|0|Graduate Degree|Professional|1|0|4461 Centennial Way|Burlingame|CA|94010|US|2011-10-28|0-1 Miles
11886|4|Katelyn|NULL|Parker|1963-07-20|M|F|katelyn30@adventure-works.com|60000.00|3|2|Bachelors|Professional|1|1|7111 Concord Ct.|Santa Monica|CA|90401|US|2011-10-28|0-1 Miles
11887|4|Joseph|NULL|White|1963-10-03|M|M|joseph19@adventure-works.com|60000.00|1|0|Bachelors|Professional|1|1|8656 Lakespring Place|Coronado|CA|92118|US|2013-05-28|2-5 Miles
11888|6|Aaron|N|Ross|1969-12-18|M|M|aaron3@adventure-works.com|60000.00|1|0|Bachelors|Professional|1|1|2111 Ringing Dr|Cliffside|BC|V8Y 1L1|CA|2013-03-18|0-1 Miles
11889|1|Blake|NULL|Patterson|1963-11-25|S|M|blake58@adventure-works.com|60000.00|1|0|Bachelors|Professional|1|1|8129 Golden Rain|Puyallup|WA|98371|US|2013-02-23|2-5 Miles
11890|4|Whitney|NULL|Lopez|1964-05-14|M|F|whitney15@adventure-works.com|70000.00|5|4|Graduate Degree|Professional|1|1|3098 Eastgate Ave|Berkeley|CA|94704|US|2013-03-29|0-1 Miles
11891|4|Jamie|E|Liang|1969-09-13|M|F|jamie20@adventure-works.com|70000.00|5|4|Graduate Degree|Professional|1|2|3213 Glenside Dr|Beverly Hills|CA|90210|US|2013-03-07|0-1 Miles
11892|9|Julio|M|Ortega|1975-04-07|M|M|julio23@adventure-works.com|90000.00|1|0|Graduate Degree|Management|1|0|1681 Via Estrella|Rhodes|NSW|2138|AU|2011-09-04|0-1 Miles
11893|9|Orlando|J|Carlson|1974-08-09|M|M|orlando18@adventure-works.com|90000.00|2|0|Graduate Degree|Management|1|0|761 Orchard View Ave.|Sydney|NSW|1002|AU|2011-08-31|0-1 Miles
11894|9|Ann|NULL|Gonzalez|1980-04-30|M|F|ann23@adventure-works.com|100000.00|1|0|Graduate Degree|Management|1|0|4166 Deercreek Ln.|Hervey Bay|QLD|4655|AU|2011-09-22|2-5 Miles
11895|9|Dustin|NULL|Chander|1975-01-18|M|M|dustin16@adventure-works.com|100000.00|1|0|Graduate Degree|Management|1|0|5553 Cash Avenue|Gold Coast|QLD|4217|AU|2011-09-12|0-1 Miles
11896|9|Frank|NULL|Carlson|1975-05-18|M|M|frank26@adventure-works.com|100000.00|1|0|Graduate Degree|Management|1|0|8851 Northridge Dr.|Springwood|NSW|2777|AU|2011-09-01|2-5 Miles
11897|9|Orlando|I|Ashe|1974-05-28|S|M|orlando5@adventure-works.com|60000.00|2|2|Bachelors|Professional|0|1|9478 Rheem Dr.|South Melbourne|VIC|3205|AU|2011-08-30|0-1 Miles
11898|9|Angela|T|Henderson|1975-12-31|M|F|angela7@adventure-works.com|80000.00|4|4|Graduate Degree|Management|1|1|9377 Ash Lane|Brisbane|QLD|4000|AU|2011-09-14|0-1 Miles
11899|9|Brenda|NULL|Perez|1976-03-15|S|F|brenda25@adventure-works.com|80000.00|4|4|Graduate Degree|Management|1|1|9935 San Carlos Avenue|Melton|VIC|3337|AU|2011-09-04|0-1 Miles
11900|9|Byron|NULL|Carlson|1981-03-03|S|M|byron12@adventure-works.com|90000.00|2|0|Bachelors|Professional|1|0|4002 Fawn Glen Circle|Newcastle|NSW|2300|AU|2011-09-21|0-1 Miles
11901|9|Stacy|NULL|Alvarez|1973-08-18|S|F|stacy6@adventure-works.com|60000.00|2|2|Bachelors|Professional|0|1|3917 Catalpa Court|Darlinghurst|NSW|2010|AU|2011-09-10|0-1 Miles
11902|9|Drew|NULL|Pal|1972-09-14|M|M|drew13@adventure-works.com|70000.00|5|5|Bachelors|Professional|1|3|8991 Olivera|Malabar|NSW|2036|AU|2013-02-21|10+ Miles
11903|9|Kate|L|Raji|1985-10-21|S|F|kate18@adventure-works.com|110000.00|1|0|Graduate Degree|Management|1|0|1225 Santa Lucia|Caloundra|QLD|4551|AU|2011-09-21|0-1 Miles
11904|9|Kaylee|NULL|Cook|1986-05-05|S|F|kaylee18@adventure-works.com|110000.00|1|0|Graduate Degree|Management|1|1|5742 Curtis Drive|Geelong|VIC|3220|AU|2011-09-17|2-5 Miles
11905|9|Isaiah|NULL|Ramirez|1974-12-14|S|M|isaiah6@adventure-works.com|110000.00|1|0|Graduate Degree|Management|1|1|1069 Central Blvd.|Hobart|TAS|7001|AU|2011-08-29|2-5 Miles
11906|9|Gabriella|NULL|Sanders|1972-08-17|M|F|gabriella1@adventure-works.com|80000.00|5|5|Graduate Degree|Management|1|3|4938 Nightingale Drive|Brisbane|QLD|4000|AU|2011-09-10|0-1 Miles
11907|9|Sarah|NULL|Garcia|1973-03-07|S|F|sarah18@adventure-works.com|80000.00|5|5|Graduate Degree|Management|1|3|9481 Laguna Street|Wollongong|NSW|2500|AU|2011-09-28|0-1 Miles
11908|9|Rafael|A|Tang|1972-01-08|S|M|rafael27@adventure-works.com|80000.00|5|5|Graduate Degree|Management|1|3|8839 Leonard Dr|South Melbourne|VIC|3205|AU|2011-09-19|0-1 Miles
11909|9|Nichole|M|She|1971-08-10|M|F|nichole0@adventure-works.com|80000.00|5|5|Graduate Degree|Management|0|3|7484 Roundtree Drive|Rockhampton|QLD|4700|AU|2011-09-20|0-1 Miles
11910|9|Jaclyn|F|Zheng|1971-12-10|M|F|jaclyn21@adventure-works.com|80000.00|5|5|Graduate Degree|Management|1|3|7413 Alpine Drive|Goulburn|NSW|2580|AU|2011-10-09|0-1 Miles
11911|9|Rachael|D|Kapoor|1972-05-15|M|F|rachael1@adventure-works.com|80000.00|5|5|Graduate Degree|Management|1|3|4159 Bayshore Rd.|Geelong|VIC|3220|AU|2013-06-01|0-1 Miles
11912|9|Rachael|NULL|Sai|1971-06-16|S|F|rachael5@adventure-works.com|60000.00|3|3|Bachelors|Professional|1|1|5108 Heights Avenue|Townsville|QLD|4810|AU|2011-10-27|5-10 Miles
11913|9|Rebecca|A.|Robinson|1970-12-09|M|F|rebecca3@adventure-works.com|60000.00|3|3|Bachelors|Professional|1|1|1861 Chinquapin Ct|Seaford|VIC|3198|AU|2013-12-03|5-10 Miles
11914|9|Meagan|M|Rana|1979-05-05|S|F|meagan11@adventure-works.com|70000.00|0|0|Bachelors|Professional|0|1|7867 F Mt Hood Circle|Port Macquarie|NSW|2444|AU|2011-10-18|0-1 Miles
11915|9|Philip|P|Carlson|1973-09-13|S|M|philip17@adventure-works.com|70000.00|0|0|Bachelors|Professional|1|1|6672 Mt. Dias Blvd.|Port Macquarie|NSW|2444|AU|2011-10-02|5-10 Miles
11916|9|Joe|D|Rana|1976-09-03|S|M|joe14@adventure-works.com|70000.00|0|0|Bachelors|Professional|0|1|6339 E. 108th Street|Warrnambool|VIC|3280|AU|2011-10-01|5-10 Miles
11917|9|Roy|R|Sanz|1971-04-21|S|M|roy40@adventure-works.com|70000.00|0|0|Bachelors|Professional|1|1|5087 Valle Vista Avenue|Darlinghurst|NSW|2010|AU|2011-10-27|5-10 Miles
11918|9|Kaylee|L|Hill|1969-08-31|M|F|kaylee35@adventure-works.com|60000.00|3|3|Bachelors|Professional|1|2|8205 Soto St.|Coffs Harbour|NSW|2450|AU|2011-10-13|5-10 Miles
11919|9|Warren|NULL|Andersen|1969-08-17|M|M|warren2@adventure-works.com|60000.00|4|4|Bachelors|Professional|1|2|7783 Limewood Pl|Rockhampton|QLD|4700|AU|2011-10-05|5-10 Miles
11920|9|Adrienne|NULL|Gomez|1975-02-24|S|F|adrienne1@adventure-works.com|60000.00|4|4|Bachelors|Professional|1|3|4373 Sherry Circle|Brisbane|QLD|4000|AU|2011-10-10|10+ Miles
11921|9|Gilbert|NULL|Zhu|1970-06-22|M|M|gilbert11@adventure-works.com|60000.00|4|4|Bachelors|Professional|1|3|2939 West Ct.|Cranbourne|VIC|3977|AU|2013-09-19|10+ Miles
11922|6|James|NULL|Davis|1985-02-13|S|M|james80@adventure-works.com|90000.00|4|4|Partial College|Skilled Manual|0|2|3704 Elliott Dr.|Victoria|BC|V8V|CA|2013-02-15|0-1 Miles
11923|4|Sarah|NULL|Bryant|1985-04-21|M|F|sarah42@adventure-works.com|60000.00|0|0|Partial College|Skilled Manual|0|1|9855 Norse Ct.|National City|CA|91950|US|2013-02-12|1-2 Miles
11924|4|Ian|C|Long|1985-04-23|S|M|ian50@adventure-works.com|60000.00|0|0|Partial College|Skilled Manual|0|1|2389 E Eagle Peak Rd.|Novato|CA|94947|US|2011-10-26|1-2 Miles
11925|1|Ashlee|NULL|Jai|1984-05-05|S|F|ashlee18@adventure-works.com|40000.00|0|0|Partial College|Skilled Manual|1|1|6468 Gatewood Court|Bellingham|WA|98225|US|2011-10-09|5-10 Miles
11926|1|Eduardo|NULL|Foster|1983-09-15|S|M|eduardo60@adventure-works.com|40000.00|0|0|Partial College|Skilled Manual|0|1|609 Power Ave.|Oregon City|OR|97045|US|2013-05-04|5-10 Miles
11927|1|Nicole|D|Murphy|1984-01-21|S|F|nicole32@adventure-works.com|40000.00|0|0|Partial College|Skilled Manual|0|1|7468 Franklin Canyon Road|Sedro Woolley|WA|98284|US|2014-01-09|5-10 Miles
11928|4|Isabella|M|Morris|1984-03-06|M|F|isabella83@adventure-works.com|60000.00|0|0|Partial College|Skilled Manual|1|2|8487 Amador|El Cajon|CA|92020|US|2013-05-31|5-10 Miles
11929|9|Virginia|NULL|Gonzalez|1962-08-08|S|F|virginia21@adventure-works.com|30000.00|2|0|Partial College|Clerical|1|2|7566 Keller Ridge Dr.|St. Leonards|NSW|2065|AU|2011-10-14|5-10 Miles
11930|9|Jaclyn|M|Nara|1952-10-31|M|F|jaclyn40@adventure-works.com|20000.00|4|0|High School|Skilled Manual|0|2|2121 Royal Ann Lane|North Sydney|NSW|2055|AU|2011-10-14|1-2 Miles
11931|4|Marcus|M|Adams|1984-05-12|S|M|marcus34@adventure-works.com|70000.00|0|0|Partial College|Skilled Manual|1|2|9246 Westminster Pl|Palo Alto|CA|94303|US|2013-02-16|5-10 Miles
11932|4|Elizabeth|NULL|Coleman|1984-02-08|M|F|elizabeth35@adventure-works.com|70000.00|0|0|Partial College|Skilled Manual|0|2|7546 Gonzalez Ct.|Santa Monica|CA|90401|US|2013-04-29|0-1 Miles
11933|1|Mathew|NULL|Rubio|1982-09-01|S|M|mathew17@adventure-works.com|40000.00|0|0|Partial High School|Clerical|0|2|9911 Northgate Road|Bellingham|WA|98225|US|2011-10-13|1-2 Miles
11934|1|Justin|L|Shan|1983-04-13|S|M|justin27@adventure-works.com|40000.00|0|0|Partial High School|Clerical|1|2|9377 Lightwood Drive|Burien|WA|98168|US|2011-11-19|5-10 Miles
11935|1|Jessica|NULL|Taylor|1983-05-19|S|F|jessica56@adventure-works.com|30000.00|0|0|Partial College|Skilled Manual|1|1|5843 Mountaire Pkwy.|Lebanon|OR|97355|US|2013-06-06|5-10 Miles
11936|1|Hunter|S|Clark|1982-10-09|M|M|hunter51@adventure-works.com|30000.00|0|0|Partial College|Skilled Manual|1|1|9001 Esperanza|Redmond|WA|98052|US|2013-04-05|5-10 Miles
11937|1|Devin|NULL|Perez|1982-12-03|M|M|devin35@adventure-works.com|30000.00|0|0|Partial College|Skilled Manual|0|2|8510 G St.|Salem|OR|97301|US|2011-10-29|1-2 Miles
11938|4|Seth|D|Alexander|1983-03-21|M|M|seth67@adventure-works.com|60000.00|0|0|Partial College|Skilled Manual|1|2|3842 Algiers Dr.|Daly City|CA|94015|US|2013-03-07|5-10 Miles
11939|4|Kevin|C|Washington|1982-12-20|S|M|kevin16@adventure-works.com|60000.00|0|0|Partial College|Skilled Manual|0|2|9105 Jacobsen Street|Imperial Beach|CA|91932|US|2011-11-10|1-2 Miles
11940|4|Tyler|E|Miller|1983-01-09|M|M|tyler11@adventure-works.com|100000.00|3|0|Bachelors|Management|1|3|9231 Brook Hollow Ct.|Woodland Hills|CA|91364|US|2013-08-02|0-1 Miles
11941|1|Adam|L|Roberts|1982-05-26|S|M|adam34@adventure-works.com|60000.00|0|0|Partial College|Skilled Manual|1|2|626 Redlands Way|Woodburn|OR|97071|US|2013-08-07|5-10 Miles
11942|9|George|L|Gonzalez|1954-12-11|M|M|george25@adventure-works.com|20000.00|2|1|Partial High School|Clerical|1|2|80 San Remo Ct|Newcastle|NSW|2300|AU|2011-10-15|5-10 Miles
11943|9|Dawn|E|Huang|1954-08-27|M|F|dawn7@adventure-works.com|20000.00|2|1|Partial High School|Clerical|1|2|1318 Ramer Ct.|Warrnambool|VIC|3280|AU|2011-10-18|5-10 Miles
11944|9|Rachael|M|Rodriguez|1956-04-13|S|F|rachael18@adventure-works.com|30000.00|3|0|Partial College|Clerical|0|2|6335 Benita Way|Silverwater|NSW|2264|AU|2011-10-19|1-2 Miles
11945|4|Dennis|NULL|Huang|1986-03-11|M|M|dennis7@adventure-works.com|20000.00|0|0|Partial College|Skilled Manual|0|2|1901 Mitchell Canyon Court|Concord|CA|94519|US|2011-10-29|1-2 Miles
11946|9|Brandy|NULL|Saunders|1956-07-02|S|F|brandy6@adventure-works.com|30000.00|3|0|High School|Skilled Manual|1|2|3809 Lancelot Dr.|Sydney|NSW|1002|AU|2011-10-21|5-10 Miles
11947|9|Jenny|R|Zheng|1957-04-20|S|F|jenny21@adventure-works.com|30000.00|3|0|High School|Skilled Manual|0|2|8268 Donald Dr|Rhodes|NSW|2138|AU|2011-10-13|1-2 Miles
11948|9|Tasha|E|Xu|1956-10-07|M|F|tasha5@adventure-works.com|30000.00|3|0|High School|Skilled Manual|1|2|2013 Filling Ave. #3|St. Leonards|NSW|2065|AU|2013-09-06|5-10 Miles
11949|4|Julia|W|Brooks|1986-05-05|S|F|julia63@adventure-works.com|70000.00|0|0|Partial College|Skilled Manual|1|2|1657 Morengo Ct.|Torrance|CA|90505|US|2013-07-16|5-10 Miles
11950|4|Jordan|NULL|Carter|1985-03-09|M|F|jordan39@adventure-works.com|70000.00|0|0|Partial College|Skilled Manual|1|2|1127 Oak Street|Coronado|CA|92118|US|2013-02-17|5-10 Miles
11951|9|Lacey|J|Huang|1958-02-03|M|F|lacey18@adventure-works.com|40000.00|2|0|Partial College|Skilled Manual|1|2|8762 Terrace|Melbourne|VIC|3000|AU|2013-08-20|5-10 Miles
11952|9|Dorothy|B.|Robinson|1960-03-22|S|M|dorothy3@adventure-works.com|80000.00|2|0|Partial College|Skilled Manual|0|2|4693 Mills Dr.|Geelong|VIC|3220|AU|2011-10-05|1-2 Miles
11953|1|Courtney|D|Wright|1981-03-03|S|F|courtney16@adventure-works.com|40000.00|0|0|High School|Skilled Manual|0|2|445 San Carlos Avenue|Milwaukie|OR|97222|US|2013-02-09|1-2 Miles
11954|4|Joseph|M|Garcia|1981-02-13|M|M|joseph23@adventure-works.com|60000.00|0|0|Partial College|Skilled Manual|1|2|1220 Bradford Way|Glendale|CA|91203|US|2011-11-01|5-10 Miles
11955|4|Gabriel|L|Green|1980-10-02|S|M|gabriel45@adventure-works.com|60000.00|0|0|Partial College|Skilled Manual|1|2|6991 Gloria Terr.|Glendale|CA|91203|US|2011-10-29|5-10 Miles
11956|4|Alexandria|NULL|Sandberg|1985-08-30|S|F|alexandria27@adventure-works.com|40000.00|0|0|High School|Skilled Manual|1|2|844 Sol Street|Beverly Hills|CA|90210|US|2011-10-31|5-10 Miles
11957|1|Courtney|NULL|Hernandez|1979-02-09|S|F|courtney14@adventure-works.com|60000.00|0|0|Partial College|Skilled Manual|0|2|8426 Kendall Rd.|Redmond|WA|98052|US|2013-02-12|1-2 Miles
11958|1|Dylan|D|Lal|1978-07-06|S|M|dylan28@adventure-works.com|70000.00|0|0|Partial College|Professional|1|2|6746 River Ash Court|Bremerton|WA|98312|US|2013-06-16|5-10 Miles
11959|4|Elizabeth|K|Davis|1978-10-05|S|F|elizabeth9@adventure-works.com|70000.00|0|0|Partial College|Professional|0|2|117 Esperanza Dr|Lemon Grove|CA|91945|US|2013-03-23|0-1 Miles
11960|1|Ana|NULL|Griffin|1978-12-31|S|F|ana19@adventure-works.com|70000.00|0|0|Partial College|Professional|0|2|6612 Concord|Redmond|WA|98052|US|2013-03-25|0-1 Miles
11961|4|Anne|A|Alvarez|1978-12-22|S|F|anne5@adventure-works.com|70000.00|0|0|Partial College|Professional|1|2|6318 Merriewood Dr.|Berkeley|CA|94704|US|2013-02-11|5-10 Miles
11962|4|Alexandra|NULL|Roberts|1982-05-28|S|F|alexandra47@adventure-works.com|60000.00|0|0|Partial College|Professional|0|2|9024 Grant Street|Bellflower|CA|90706|US|2013-08-11|1-2 Miles
11963|9|Antonio|G|Patterson|1960-12-10|M|M|antonio10@adventure-works.com|80000.00|2|0|High School|Skilled Manual|0|2|2355 Regina Lane|Coffs Harbour|NSW|2450|AU|2011-10-22|1-2 Miles
11964|9|Sharon|NULL|Salavaria|1967-02-13|S|M|sharon4@adventure-works.com|70000.00|2|0|High School|Skilled Manual|0|2|5652 East View Place|East Brisbane|QLD|4169|AU|2011-10-14|1-2 Miles
11965|9|Katie|B|She|1962-04-18|S|F|katie3@adventure-works.com|70000.00|2|0|High School|Skilled Manual|1|2|1174 Royal Ann Lane|Matraville|NSW|2036|AU|2013-02-10|5-10 Miles
11966|9|Rafael|NULL|Black|1967-02-13|S|M|rafael44@adventure-works.com|70000.00|2|0|High School|Skilled Manual|1|2|1730 D Reliez Valley Ct.|Bendigo|VIC|3550|AU|2013-11-01|5-10 Miles
11967|9|Latasha|NULL|Munoz|1962-08-10|S|F|latasha7@adventure-works.com|80000.00|2|0|High School|Professional|1|2|4799 Buena Vista|Hervey Bay|QLD|4655|AU|2011-10-23|5-10 Miles
11968|9|Kelsey|G|Becker|1964-04-19|S|F|kelsey19@adventure-works.com|130000.00|0|1|Graduate Degree|Management|0|2|6577 La Canada|Milsons Point|NSW|2061|AU|2011-10-28|0-1 Miles
11969|9|Randy|S|Xu|1964-01-22|S|M|randy14@adventure-works.com|130000.00|0|1|Graduate Degree|Management|0|2|2140 Clifford Court|Perth|SA|6006|AU|2011-10-19|0-1 Miles
11970|1|Bailey|NULL|Collins|1984-11-12|S|F|bailey22@adventure-works.com|80000.00|0|0|Bachelors|Management|0|1|2578 Welle Road # 118|W. Linn|OR|97068|US|2013-05-25|2-5 Miles
11971|4|Amanda|P|Adams|1979-03-03|S|F|amanda58@adventure-works.com|80000.00|0|0|Bachelors|Management|0|1|6730 Saddlehill Lane|Fremont|CA|94536|US|2013-04-15|2-5 Miles
11972|1|Katherine|K|Williams|1979-09-20|M|F|katherine73@adventure-works.com|60000.00|0|0|Partial College|Professional|0|2|927 Live Oak Ave.|Edmonds|WA|98020|US|2013-11-09|1-2 Miles
11973|1|Caroline|NULL|Barnes|1979-08-03|S|F|caroline5@adventure-works.com|60000.00|0|0|Partial College|Professional|0|2|112 RaceCt|Renton|WA|98055|US|2013-02-27|1-2 Miles
11974|4|Randy|W|Sun|1979-08-07|S|M|randy15@adventure-works.com|60000.00|0|0|Partial College|Professional|0|2|8540 Ravenwood Dr.|Berkeley|CA|94704|US|2013-10-30|5-10 Miles
11975|4|Destiny|B|Garcia|1980-04-02|S|F|destiny16@adventure-works.com|60000.00|0|0|High School|Professional|0|2|1993 South Villa Way|Chula Vista|CA|91910|US|2013-07-17|1-2 Miles
11976|9|Audrey|NULL|Ramos|1970-05-22|S|F|audrey19@adventure-works.com|120000.00|1|2|Bachelors|Management|0|3|598 Merry Drive|North Sydney|NSW|2055|AU|2011-10-25|0-1 Miles
11977|9|Bonnie|NULL|Jai|1964-11-19|M|F|bonnie17@adventure-works.com|130000.00|0|1|Graduate Degree|Management|1|3|2544 Ashley Way|Newcastle|NSW|2300|AU|2011-11-01|0-1 Miles
11978|4|Jackson|NULL|Washington|1977-10-18|M|M|jackson15@adventure-works.com|130000.00|0|1|Graduate Degree|Management|1|3|1374 Queens Road|Fremont|CA|94536|US|2013-02-03|0-1 Miles
11979|6|Christopher|NULL|Johnson|1962-11-05|M|M|christopher25@adventure-works.com|80000.00|2|0|Partial High School|Skilled Manual|0|2|9234 Carmel Drive|Victoria|BC|V8V|CA|2013-02-14|1-2 Miles
11980|4|Kimberly|NULL|Richardson|1963-06-17|S|F|kimberly13@adventure-works.com|60000.00|2|0|High School|Professional|0|2|7629 Bonanza|Santa Monica|CA|90401|US|2013-09-23|1-2 Miles
11981|1|Alexandria|NULL|Howard|1962-08-03|S|F|alexandria33@adventure-works.com|60000.00|2|0|High School|Professional|0|2|341 Victory Lane|Everett|WA|98201|US|2013-04-09|1-2 Miles
11982|4|Alexandra|NULL|Foster|1962-10-02|S|F|alexandra37@adventure-works.com|60000.00|2|0|High School|Professional|1|2|6754 Pampered Ct. # 19|San Diego|CA|92102|US|2013-08-17|5-10 Miles
11983|4|Cheryl|NULL|Ortega|1968-02-24|M|F|cheryl24@adventure-works.com|70000.00|3|2|Partial College|Professional|1|0|6501 West Way|Bellflower|CA|90706|US|2011-11-08|5-10 Miles
11984|6|Alex|NULL|Campbell|1962-12-04|M|M|alex35@adventure-works.com|80000.00|2|1|Bachelors|Management|1|0|4164 Kenneth Ct.|Oak Bay|BC|V8P|CA|2013-02-15|0-1 Miles
11985|1|Melanie|A|Hughes|1963-05-18|M|F|melanie27@adventure-works.com|80000.00|2|1|Bachelors|Management|0|1|2546 Crowe Place|Beaverton|OR|97005|US|2013-02-27|0-1 Miles
11986|9|Max|M|Alvarez|1969-01-20|S|M|max5@adventure-works.com|70000.00|0|0|Bachelors|Professional|1|1|4594 Rose Dr.|Geelong|VIC|3220|AU|2011-11-22|5-10 Miles
11987|9|Diane|D|Vazquez|1973-05-26|M|F|diane19@adventure-works.com|90000.00|4|4|Bachelors|Professional|1|0|6772 Geraldine Dr.|South Melbourne|VIC|3205|AU|2013-06-17|0-1 Miles
11988|9|Kathryn|NULL|Chapman|1968-02-17|S|F|kathryn14@adventure-works.com|70000.00|1|0|Partial College|Skilled Manual|1|1|4095 Minert Rd.|Goulburn|NSW|2580|AU|2011-11-10|5-10 Miles
11989|9|Kara|NULL|Anand|1984-03-20|S|F|kara20@adventure-works.com|70000.00|1|0|Partial College|Skilled Manual|1|1|1088 Ash Lane|Hawthorne|QLD|4171|AU|2011-11-03|5-10 Miles
11990|9|Joanna|J|Vazquez|1968-01-12|S|F|joanna13@adventure-works.com|70000.00|1|0|Partial College|Skilled Manual|1|1|198 Edie Ct.|Newcastle|NSW|2300|AU|2011-11-13|5-10 Miles
11991|9|Frederick|NULL|Martinez|1968-02-07|M|M|frederick14@adventure-works.com|60000.00|1|0|Bachelors|Professional|1|1|3410 Hemlock Ave.|Milsons Point|NSW|2061|AU|2011-11-01|0-1 Miles
11992|9|Tonya|NULL|Chande|1972-06-09|S|F|tonya14@adventure-works.com|60000.00|1|0|Partial College|Skilled Manual|1|1|4766 Palm Ave|Brisbane|QLD|4000|AU|2011-11-17|5-10 Miles
11993|9|Rosa|I|Wang|1977-09-12|S|F|rosa1@adventure-works.com|60000.00|1|0|Partial College|Skilled Manual|0|1|9135 Rockford Dr.|Goulburn|NSW|2580|AU|2011-11-13|0-1 Miles
